seed,kind,method,round,heldout,external,fail_tool,fail_arg,fail_order,fail_state,fail_termination,fail_recovery,fail_constraint,fail_verification
9003,tabular,failure,0,0.2833333333333333,0.25333333333333335,0.6808510638297872,0.5740740740740741,0.6666666666666666,0.8095238095238095,0.765625,0.6226415094339622,0.7719298245614035,0.7894736842105263
9003,tabular,failure,1,0.7166666666666667,0.6733333333333333,0.5087719298245614,0.20454545454545456,0.13636363636363635,0.40350877192982454,0.1320754716981132,0.3333333333333333,0.30985915492957744,0.2222222222222222
9003,tabular,failure,2,0.81,0.8133333333333334,0.28846153846153844,0.1864406779661017,0.203125,0.24242424242424243,0.19230769230769232,0.15384615384615385,0.21818181818181817,0.1206896551724138
9003,tabular,failure,3,0.8466666666666667,0.8566666666666667,0.16666666666666666,0.14285714285714285,0.07017543859649122,0.11764705882352941,0.16,0.12280701754385964,0.1896551724137931,0.17391304347826086
9003,tabular,random_gran,0,0.27,0.26666666666666666,0.6808510638297872,0.6851851851851852,0.7166666666666667,0.8095238095238095,0.765625,0.5849056603773585,0.7543859649122807,0.7368421052631579
9003,tabular,random_gran,1,0.7533333333333333,0.6966666666666667,0.3333333333333333,0.2727272727272727,0.21212121212121213,0.2807017543859649,0.1509433962264151,0.21052631578947367,0.28169014084507044,0.19047619047619047
9003,tabular,random_gran,2,0.8233333333333334,0.8233333333333334,0.17307692307692307,0.1864406779661017,0.203125,0.19696969696969696,0.21153846153846154,0.15384615384615385,0.21818181818181817,0.1724137931034483
9003,tabular,random_gran,3,0.8466666666666667,0.8566666666666667,0.16666666666666666,0.14285714285714285,0.07017543859649122,0.11764705882352941,0.16,0.12280701754385964,0.1896551724137931,0.17391304347826086
9004,tabular,uniform,0,0.3433333333333333,0.28,0.6271186440677966,0.717391304347826,0.7258064516129032,0.6333333333333333,0.7402597402597403,0.6923076923076923,0.5901639344262295,0.6229508196721312
9004,tabular,uniform,1,0.78,0.6433333333333333,0.21875,0.125,0.2033898305084746,0.14925373134328357,0.30357142857142855,0.27450980392156865,0.14545454545454545,0.22388059701492538
9004,tabular,uniform,2,0.8566666666666667,0.8566666666666667,0.07142857142857142,0.17142857142857143,0.1016949152542373,0.11320754716981132,0.08888888888888889,0.17857142857142858,0.22807017543859648,0.16363636363636364
9004,tabular,uniform,3,0.8933333333333333,0.8533333333333334,0.09090909090909091,0.1,0.10638297872340426,0.1111111111111111,0.04081632653061224,0.1509433962264151,0.1527777777777778,0.140625
9004,tabular,difficulty,0,0.30333333333333334,0.26666666666666666,0.6779661016949152,0.6956521739130435,0.7258064516129032,0.7,0.7532467532467533,0.6923076923076923,0.6229508196721312,0.7704918032786885
9004,tabular,difficulty,1,0.79,0.7166666666666667,0.171875,0.0625,0.1694915254237288,0.19402985074626866,0.26785714285714285,0.27450980392156865,0.14545454545454545,0.23880597014925373
9004,tabular,difficulty,2,0.8733333333333333,0.8666666666666667,0.07142857142857142,0.1,0.0847457627118644,0.09433962264150944,0.08888888888888889,0.17857142857142858,0.22807017543859648,0.16363636363636364
9004,tabular,difficulty,3,0.8933333333333333,0.8533333333333334,0.09090909090909091,0.1,0.10638297872340426,0.1111111111111111,0.04081632653061224,0.1509433962264151,0.1527777777777778,0.140625
9004,tabular,capability,0,0.31333333333333335,0.26666666666666666,0.6271186440677966,0.717391304347826,0.7258064516129032,0.7,0.7532467532467533,0.6730769230769231,0.6229508196721312,0.7377049180327869
9004,tabular,capability,1,0.79,0.67,0.171875,0.125,0.1864406779661017,0.208955223880597,0.30357142857142855,0.2549019607843137,0.14545454545454545,0.1791044776119403
9004,tabular,capability,2,0.8733333333333333,0.8666666666666667,0.07142857142857142,0.1,0.0847457627118644,0.09433962264150944,0.08888888888888889,0.17857142857142858,0.22807017543859648,0.16363636363636364
9004,tabular,capability,3,0.8933333333333333,0.8533333333333334,0.09090909090909091,0.1,0.10638297872340426,0.1111111111111111,0.04081632653061224,0.1509433962264151,0.1527777777777778,0.140625
9004,tabular,family,0,0.31666666666666665,0.27666666666666667,0.6101694915254238,0.717391304347826,0.7258064516129032,0.6833333333333333,0.7532467532467533,0.6730769230769231,0.6065573770491803,0.7704918032786885
